bill_id,policy_area,subjects,introduced_at,official_title,short_title,congress_term,has_keywords,regulation,related_sentences
hr2064-114,Finance and Financial Sector,Administrative law and regulatory procedures|Business investment and capital|Securities|Securities and Exchange Commission (SEC),2015-04-28,To amend certain provisions of the securities laws relating to the treatment of emerging growth companies.,Improving Access to Capital for Emerging Growth Companies Act,114,1,,
s1156-114,Finance and Financial Sector,Bankruptcy|Corporate finance and management|Employee benefits and pensions|Health care costs and insurance|Labor-management relations|Securities|Unemployment|Wages and earnings,2015-04-30,"A bill to amend title 11, United States Code, to improve protections for employees and retirees in business bankruptcies.",Protecting Employees and Retirees in Business Bankruptcies Act of 2015,114,1,,
hr2209-114,Finance and Financial Sector,Administrative law and regulatory procedures|Banking and financial institutions regulation|Department of the Treasury|Federal Deposit Insurance Corporation (FDIC)|Federal Reserve System|Securities|State and local finance,2015-05-01,"To require the appropriate Federal banking agencies to treat certain municipal obligations as level 2A liquid assets, and for other purposes.",,114,1,,
hr2289-114,Finance and Financial Sector,"Administrative law and regulatory procedures|Administrative remedies|Banking and financial institutions regulation|Bankruptcy|Business records|Commodities markets|Commodity Futures Trading Commission|Computers and information technology|Congressional oversight|Electric power generation and transmission|Executive agency funding and structure|Financial services and investments|Government employee pay, benefits, personnel management|Government studies and investigations|Judicial review and appeals|Metals|Minority employment|Oil and gas|Public utilities and utility rates|Securities|Women's employment",2015-05-13,"To reauthorize the Commodity Futures Trading Commission, to better protect futures customers, to provide end-users with market certainty, to make basic reforms to ensure transparency and accountability at the Commission, to help farmers, ranchers, and end-users manage risks, to help keep consumer costs low, and for other purposes.",Commodity End-User Relief Act,114,1,,
hr2356-114,Finance and Financial Sector,Administrative law and regulatory procedures|Financial services and investments|Securities|Securities and Exchange Commission (SEC),2015-05-15,"To direct the Securities and Exchange Commission to provide a safe harbor related to certain investment fund research reports, and for other purposes.",Fair Access to Investment Research Act of 2015,114,1,,
hr2477-114,Finance and Financial Sector,Administrative law and regulatory procedures|Banking and financial institutions regulation|Commodities markets|Commodity Futures Trading Commission|Congressional oversight|Consumer Financial Protection Bureau|Corporate finance and management|Department of the Treasury|Federal Deposit Insurance Corporation (FDIC)|Federal Housing Finance Agency|Federal Reserve System|Financial services and investments|Government information and archives|National Credit Union Administration|Securities|Securities and Exchange Commission (SEC)|State and local finance,2015-05-20,"To amend securities, commodities, and banking laws to make the information reported to financial regulatory agencies electronically searchable, and for other purposes.",Financial Transparency Act of 2015,114,1,,
hr2947-114,Finance and Financial Sector,Banking and financial institutions regulation|Bankruptcy|Federal Reserve System|Federal appellate courts|Financial services and investments|Judges|Judicial review and appeals|Securities,2015-07-07,To amend title 11 of the United States Code in order to facilitate the resolution of an insolvent financial institution in bankruptcy.,Financial Institution Bankruptcy Act of 2016,114,1,,
s1730-114,Finance and Financial Sector,Administrative remedies|Civil actions and liability|Financial services and investments|Fraud offenses and financial crimes|Securities,2015-07-09,"A bill to enhance civil penalties under the Federal securities laws, and for other purposes.",Stronger Enforcement of Civil Penalties Act of 2015,114,1,,
s1840-114,Finance and Financial Sector,Administrative law and regulatory procedures|Banking and financial institutions regulation|Bankruptcy|Contracts and agency|Corporate finance and management|Federal Deposit Insurance Corporation (FDIC)|Judges|Judicial review and appeals|Licensing and registrations|Securities,2015-07-22,"A bill to amend title 11, United States Code, to provide for the liquidation, reorganization, or recapitalization of a covered financial corporation, and for other purposes.",Taxpayer Protection and Responsible Resolution Act,114,1,,
s1841-114,Finance and Financial Sector,Banking and financial institutions regulation|Bankruptcy|Contracts and agency|Corporate finance and management|Judges|Licensing and registrations|Securities,2015-07-22,"A bill to amend title 11, United States Code, to provide for the liquidation, reorganization, or recapitalization of a covered financial corporation, and for other purposes.",Taxpayer Protection and Responsible Resolution Act,114,1,,
hr3189-114,Finance and Financial Sector,"Accounting and auditing|Administrative law and regulatory procedures|Bank accounts, deposits, capital|Banking and financial institutions regulation|Congressional oversight|Economic performance and conditions|Federal Reserve System|Federal officials|Financial services and investments|Foreign and international banking|Government employee pay, benefits, personnel management|Government ethics and transparency, public corruption|Government information and archives|Government studies and investigations|Inflation and prices|Interest, dividends, interest rates|International monetary system and foreign exchange|International organizations and cooperation|Monetary policy|Securities",2015-07-23,"To amend the Federal Reserve Act to establish requirements for policy rules and blackout periods of the Federal Open Market Committee, to establish requirements for certain activities of the Board of Governors of the Federal Reserve System, and to amend title 31, United States Code, to reform the manner in which the Board of Governors of the Federal Reserve System is audited, and for other purposes.",Fed Oversight Reform and Modernization Act of 2015,114,1,,
hr3226-114,Finance and Financial Sector,Administrative law and regulatory procedures|Business ethics|Business records|Corporate finance and management|Crimes against children|Foreign and international corporations|Government information and archives|Human rights|Human trafficking|Labor standards|Securities|Securities and Exchange Commission (SEC)|Sex offenses|Youth employment and child labor,2015-07-27,"To amend the Securities Exchange Act of 1934 to require certain companies to disclose information describing any measures the company has taken to identify and address conditions of forced labor, slavery, human trafficking, and the worst forms of child labor within the company's supply chains.",Business Supply Chain Transparency on Trafficking and Slavery Act of 2015,114,1,,
s1960-114,Finance and Financial Sector,Banking and financial institutions regulation|Civil actions and liability|Financial services and investments|Government studies and investigations|Securities|Securities and Exchange Commission (SEC),2015-08-05,"A bill to establish a statute of limitations for certain actions of the Securities and Exchange Commission, and for other purposes.",,114,1,,
s1968-114,Finance and Financial Sector,Administrative law and regulatory procedures|Business ethics|Business records|Corporate finance and management|Crimes against children|Foreign and international corporations|Government information and archives|Human rights|Human trafficking|Labor standards|Securities|Securities and Exchange Commission (SEC)|Sex offenses|Youth employment and child labor,2015-08-05,"A bill to amend the Securities Exchange Act of 1934 to require certain companies to disclose information describing any measures the company has taken to identify and address conditions of forced labor, slavery, human trafficking, and the worst forms of child labor within the company's supply chains.",Business Supply Chain Transparency on Trafficking and Slavery Act of 2015,114,1,,
hr3738-114,Finance and Financial Sector,Administrative law and regulatory procedures|Advisory bodies|Banking and financial institutions regulation|Business records|Computer security and identity theft|Department of the Treasury|Financial services and investments|Government information and archives|Government studies and investigations|Performance measurement,2015-10-09,"To amend the Dodd-Frank Wall Street Reform and Consumer Protection Act to improve the transparency, accountability, governance, and operations of the Office of Financial Research, and for other purposes.",Office of Financial Research Accountability Act of 2015,114,1,,
hr3784-114,Finance and Financial Sector,Administrative law and regulatory procedures|Advisory bodies|Business investment and capital|Corporate finance and management|Economic performance and conditions|Executive agency funding and structure|Financial services and investments|Minority and disadvantaged businesses|Securities|Securities and Exchange Commission (SEC)|Small business|Women in business,2015-10-21,"To amend the Securities Exchange Act of 1934 to establish an Office of the Advocate for Small Business Capital Formation and a Small Business Capital Formation Advisory Committee, and for other purposes.",SEC Small Business Advocate Act of 2016,114,1,,
hr3798-114,Finance and Financial Sector,Administrative remedies|Civil actions and liability|Evidence and witnesses|Securities and Exchange Commission (SEC),2015-10-22,"To amend the Securities Exchange Act of 1934 to permit private persons to compel the Securities and Exchange Commission to seek legal or equitable remedies in a civil action, instead of an administrative proceeding, and for other purposes.",Due Process Restoration Act of 2015,114,1,,
hr3868-114,Finance and Financial Sector,Administrative law and regulatory procedures|Banking and financial institutions regulation|Business investment and capital|Business records|Financial services and investments|Licensing and registrations|Securities|Securities and Exchange Commission (SEC),2015-11-02,"To amend the Investment Company Act of 1940 to remove certain restrictions on the ability of business development companies to own securities of investment advisers and certain financial companies, to change certain requirements relating to the capital structure of business development companies, to direct the Securities and Exchange Commission to revise certain rules relating to business development companies, and for other purposes.",Small Business Credit Availability Act,114,1,,
hr4166-114,Finance and Financial Sector,Corporate finance and management|Financial services and investments|Securities,2015-12-03,To amend the Securities Exchange Act of 1934 to provide specific credit risk retention requirements to certain qualifying collateralized loan obligations.,Expanding Proven Financing for American Employers Act,114,1,,
hr4498-114,Finance and Financial Sector,"Administrative law and regulatory procedures|Business investment and capital|Financial services and investments|Higher education|Marketing and advertising|Securities|Securities and Exchange Commission (SEC)|Social work, volunteer service, charitable organizations",2016-02-09,To clarify the definition of general solicitation under Federal securities law.,Helping Angels Lead Our Startups Act,114,1,,
hr4638-114,Finance and Financial Sector,Banking and financial institutions regulation|Business investment and capital|Executive agency funding and structure|Licensing and registrations|Securities|Securities and Exchange Commission (SEC),2016-02-26,"To amend the Securities Exchange Act of 1934 to allow for the creation of venture exchanges to promote liquidity of venture securities, and for other purposes.",Main Street Growth Act,114,1,,
s2720-114,Finance and Financial Sector,Administrative law and regulatory procedures|Insurance industry and regulation|Securities|Securities and Exchange Commission (SEC),2016-03-17,"A bill to require the Securities and Exchange Commission to amend certain regulations, and for other purposes.",Brokaw Act,114,1,,
hr4855-114,Finance and Financial Sector,Business investment and capital|Financial services and investments|Securities,2016-03-23,To amend provisions in the securities laws relating to regulation crowdfunding to raise the dollar amount limit and to clarify certain requirements and exclusions for funding portals established by such Act.,Fix Crowdfunding Act,114,1,,
hr4894-114,Finance and Financial Sector,Banking and financial institutions regulation|Bankruptcy|Financial services and investments,2016-04-11,To repeal title II of the Dodd-Frank Wall Street Reform and Consumer Protection Act.,,114,1,,
hr5019-114,Finance and Financial Sector,Administrative law and regulatory procedures|Financial services and investments|Securities|Securities and Exchange Commission (SEC),2016-04-21,"To direct the Securities and Exchange Commission to provide a safe harbor related to certain investment fund research reports, and for other purposes.",Fair Access to Investment Research Act of 2016,114,1,,
hr5069-114,Finance and Financial Sector,Accounting and auditing|Administrative law and regulatory procedures|Banking and financial institutions regulation|Business records|Computer security and identity theft|Corporate finance and management|Securities|Securities and Exchange Commission (SEC),2016-04-26,To amend the Sarbanes-Oxley Act of 2002 to protect investors by expanding the mandated internal controls reports and disclosures to include cybersecurity systems and risks of publicly traded companies.,Cybersecurity Systems and Risks Reporting Act,114,1,,
s2867-114,Finance and Financial Sector,Administrative law and regulatory procedures|Advisory bodies|Business investment and capital|Corporate finance and management|Economic performance and conditions|Executive agency funding and structure|Financial services and investments|Minority and disadvantaged businesses|Securities|Securities and Exchange Commission (SEC)|Small business|Women in business,2016-04-27,"A bill to amend the Securities Exchange Act of 1934 to establish an Office of the Advocate for Small Business Capital Formation and a Small Business Capital Formation Advisory Committee, and for other purposes.",SEC Small Business Advocate Act of 2016,114,1,,
hr5143-114,Finance and Financial Sector,Administrative law and regulatory procedures|Congressional oversight|Consumer affairs|Corporate finance and management|Department of the Treasury|Executive agency funding and structure|Federal Reserve System|Financial Stability Oversight Council|Government information and archives|Government studies and investigations|Insurance industry and regulation|Intergovernmental relations|International organizations and cooperation|State and local government operations|Trade agreements and negotiations,2016-04-29,"To provide greater transparency and congressional oversight of international insurance standards setting processes, and for other purposes.",Transparent Insurance Standards Act of 2016,114,1,,
hr5311-114,Finance and Financial Sector,Administrative law and regulatory procedures|Business ethics|Corporate finance and management|Financial services and investments|Government information and archives|Licensing and registrations|Securities|Securities and Exchange Commission (SEC),2016-05-24,"To improve the quality of proxy advisory firms for the protection of investors and the U.S. economy, and in the public interest, by fostering accountability, transparency, responsiveness, and competition in the proxy advisory firm industry.",Corporate Governance Reform and Transparency Act of 2016,114,1,,
hr5424-114,Finance and Financial Sector,Administrative law and regulatory procedures|Business records|Financial services and investments|Fraud offenses and financial crimes|Marketing and advertising|Securities|Securities and Exchange Commission (SEC),2016-06-09,"To amend the Investment Advisers Act of 1940 and to direct the Securities and Exchange Commission to amend its rules to modernize certain requirements relating to investment advisers, and for other purposes.",Investment Advisers Modernization Act of 2016,114,1,,
hr5429-114,Finance and Financial Sector,Administrative law and regulatory procedures|Corporate finance and management|Financial services and investments|Government studies and investigations|Securities|Securities and Exchange Commission (SEC)|Small business,2016-06-09,To improve the consideration by the Securities and Exchange Commission of the costs and benefits of its regulations and orders.,SEC Regulatory Accountability Act,114,1,,
hr5527-114,Finance and Financial Sector,"Administrative law and regulatory procedures|Advanced technology and technological innovations|Business investment and capital|Competition and antitrust|Competitiveness, trade promotion, trade deficits|Congressional oversight|Consumer Financial Protection Bureau|Economic performance and conditions|Financial services and investments|Industrial policy and productivity|Inflation and prices|Judicial review and appeals|Legislative rules and procedure|Unemployment",2016-06-16,"To amend the Consumer Financial Protection Act of 2010 to require congressional review of rulemaking of the Bureau of Consumer Financial Protection, and for other purposes.",CFPB Rule Accountability Act of 2016,114,1,,
s3092-114,Finance and Financial Sector,Administrative law and regulatory procedures|Financial services and investments|Securities|Securities and Exchange Commission (SEC),2016-06-23,"A bill to direct the Securities and Exchange Commission to provide a safe harbor related to certain investment fund research reports, and for other purposes.",Fair Access to Investment Research Act of 2016,114,1,,
hr5983-114,Finance and Financial Sector,"Administrative law and regulatory procedures|Administrative remedies|Advanced technology and technological innovations|Advisory bodies|Aging|Appropriations|Asia|Bank accounts, deposits, capital|Banking and financial institutions regulation|Bankruptcy|Business ethics|Business investment and capital|Business records|Civil actions and liability|Competition and antitrust|Competitiveness, trade promotion, trade deficits|Congressional oversight|Consumer Financial Protection Bureau|Consumer affairs|Consumer credit|Corporate finance and management|Department of the Treasury|Economic performance and conditions|Employment discrimination and employee rights|Evidence and witnesses|Executive agency funding and structure|Federal Deposit Insurance Corporation (FDIC)|Federal Reserve System|Federal appellate courts|Federal officials|Financial services and investments|Fraud offenses and financial crimes|Government information and archives|Government studies and investigations|Industrial policy and productivity|Inflation and prices|Iran|Judges|Judicial procedure and administration|Judicial review and appeals|Legislative rules and procedure|Licensing and registrations|Middle East|Minority and disadvantaged businesses|Monetary policy|National Credit Union Administration|North Korea|Securities|Securities and Exchange Commission (SEC)|Small business|Syria|Terrorism|Unemployment|User charges and fees|Women in business",2016-09-09,"To create hope and opportunity for consumers, investors, and entrepreneurs by ending bailouts and Too Big to Fail, holding Washington and Wall Street accountable, eliminating red tape to increase access to capital and credit, and repealing the provisions of the Dodd-Frank Act that make America less prosperous, less stable, and less free, and for other purposes.",Financial CHOICE Act of 2016,114,1,,
hr6126-114,Finance and Financial Sector,Business records|Corporate finance and management|Financial services and investments|Government information and archives|Securities|State and local taxation,2016-09-22,"To amend the Securities Exchange Act of 1934 to require the disclosure of total corporate tax paid by a corporation in each annual report required to be filed under such Act, and for other purposes.",Corporate Transparency and Accountability Act,114,1,,
s3404-114,Finance and Financial Sector,"Administrative law and regulatory procedures|Bank accounts, deposits, capital|Banking and financial institutions regulation|Department of the Treasury|Federal Deposit Insurance Corporation (FDIC)|Federal Reserve System|Financial services and investments|Securities|State and local finance",2016-09-27,"A bill to amend the Federal Deposit Insurance Act to require the appropriate Federal banking agencies to treat certain municipal obligations as level 2B liquid assets, and for other purposes.",,114,1,,
hr6244-114,Finance and Financial Sector,"Administrative law and regulatory procedures|Bank accounts, deposits, capital|Banking and financial institutions regulation|Department of the Treasury|Federal Deposit Insurance Corporation (FDIC)|Federal Reserve System|Financial services and investments",2016-09-28,"To require the appropriate Federal banking agencies to treat certain non-significant investments in the capital of unconsolidated financial institutions as qualifying capital instruments, and for other purposes.",,114,1,,
hr6266-114,Finance and Financial Sector,"Bank accounts, deposits, capital|Consumer credit|Corporate finance and management|Employee benefits and pensions",2016-09-28,"To amend the Federal Deposit Insurance Act to clarify the definition of a deposit broker, and for other purposes.",,114,1,,
s3453-114,Finance and Financial Sector,Business investment and capital|Financial services and investments|Securities,2016-09-28,A bill to amend provisions in the securities laws relating to regulation crowdfunding to raise the dollar amount limit and to clarify certain requirements and exclusions for funding portals established by such Act.,Crowdfunding Enhancement Act,114,1,,
s3500-114,Finance and Financial Sector,"Administrative law and regulatory procedures|Bank accounts, deposits, capital|Banking and financial institutions regulation|Department of the Treasury|Federal Deposit Insurance Corporation (FDIC)|Federal Reserve System|Financial services and investments|Securities",2016-12-05,"A bill to require the appropriate Federal banking agencies to treat certain non-significant investments in the capital of unconsolidated financial institutions as qualifying capital instruments, and for other purposes.",,114,1,,
s3505-114,Finance and Financial Sector,Banking and financial institutions regulation|Bankruptcy|Business investment and capital|Congressional oversight|Corporate finance and management|Financial services and investments|Government studies and investigations|Judges|Judicial procedure and administration|Supreme Court,2016-12-06,"A bill to require analysis of various bankruptcy proposals in order to determine whether those proposals would reduce systemic risk and moral hazard, and for other purposes.",Bankruptcy Fairness Act of 2016,114,1,,
hr6488-114,Finance and Financial Sector,Accounting and auditing|Administrative law and regulatory procedures|Government information and archives|Securities|Securities and Exchange Commission (SEC)|State and local finance,2016-12-08,"To amend the Securities Act of 1933 and the Securities Exchange Act of 1934 to remove the exemption from registration for certain private activity bonds, to authorize the Securities and Exchange Commission to require the preparation of periodic reports by issuers of municipal securities, to authorize the Securities and Exchange Commission to establish baseline mandatory disclosure in primary offerings of such securities, and for other purposes.",Municipal Securities Disclosure Act of 2016,114,1,,
hr138-115,Finance and Financial Sector,Bankruptcy|Corporate finance and management|Employee benefits and pensions|Health care costs and insurance|Labor-management relations|Securities|Unemployment|Wages and earnings,2017-01-03,"To amend title 11, United States Code, to improve protections for employees and retirees in business bankruptcies.",Protecting Employees and Retirees in Business Bankruptcies Act of 2017,115,1,,
hr78-115,Finance and Financial Sector,Administrative law and regulatory procedures|Corporate finance and management|Financial services and investments|Government studies and investigations|Securities|Securities and Exchange Commission (SEC)|Small business,2017-01-03,To improve the consideration by the Securities and Exchange Commission of the costs and benefits of its regulations and orders.,SEC Regulatory Accountability Act,115,1,,
hr79-115,Finance and Financial Sector,"Administrative law and regulatory procedures|Business investment and capital|Financial services and investments|Higher education|Marketing and advertising|Securities|Securities and Exchange Commission (SEC)|Social work, volunteer service, charitable organizations",2017-01-03,To clarify the definition of general solicitation under Federal securities law.,HALOS Act,115,1,,
hr238-115,Finance and Financial Sector,"Administrative law and regulatory procedures|Administrative remedies|Banking and financial institutions regulation|Bankruptcy|Business records|Commodities markets|Commodity Futures Trading Commission|Computers and information technology|Congressional oversight|Electric power generation and transmission|Executive agency funding and structure|Financial services and investments|Government employee pay, benefits, personnel management|Government studies and investigations|Judicial review and appeals|Minority employment|Oil and gas|Public utilities and utility rates|Securities|Women's employment",2017-01-04,"To reauthorize the Commodity Futures Trading Commission, to better protect futures customers, to provide end-users with market certainty, to make basic reforms to ensure transparency and accountability at the Commission, to help farmers, ranchers, and end-users manage risks, to help keep consumer costs low, and for other purposes.",Commodity End-User Relief Act,115,1,,
hr317-115,Finance and Financial Sector,Accounting and auditing|Banking and financial institutions regulation|Financial services and investments|Securities|Securities and Exchange Commission (SEC),2017-01-05,To direct the Securities and Exchange Commission to require that repurchase-to-maturity transactions be treated as secured borrowings.,Keep Repos to Maturity on Balance Sheet Act of 2017,115,1,,
hr318-115,Finance and Financial Sector,Accounting and auditing|Administrative law and regulatory procedures|Corporate finance and management|Financial services and investments|Securities|Securities and Exchange Commission (SEC),2017-01-05,To direct the Securities and Exchange Commission to require any person subject to accounting principles or standards under the securities laws to show all transactions of such person on the balance sheet of such person.,Nothing Off Balance Sheet Act of 2017,115,1,,
hr376-115,Finance and Financial Sector,"Administrative law and regulatory procedures|Civil actions and liability|Congressional oversight|Corporate finance and management|Elections, voting, political campaign regulation|Financial services and investments|Government information and archives|Government studies and investigations|Securities|Securities and Exchange Commission (SEC)",2017-01-09,"To amend the Securities Exchange Act of 1934 to require shareholder authorization before a public company may make certain political expenditures, and for other purposes.",Shareholder Protection Act of 2017,115,1,,
hr477-115,Finance and Financial Sector,Banking and financial institutions regulation|Business records|Corporate finance and management|Licensing and registrations|Securities|Small business,2017-01-12,To amend the Securities Exchange Act of 1934 to exempt from registration brokers performing services in connection with the transfer of ownership of smaller privately held companies.,"Small Business Mergers, Acquisitions, Sales, and Brokerage Simplification Act of 2017",115,1,,
hr493-115,Finance and Financial Sector,Administrative law and regulatory procedures|Banking and financial institutions regulation|Business investment and capital|Business records|Corporate finance and management|Federal Reserve System|Financial services and investments,2017-01-12,"To amend the Dodd-Frank Wall Street Reform and Consumer Protection Act to require certain systemically important entities to account for the financial benefit they receive as a result of the expectations on the part of shareholders, creditors, and counterparties of such entities that the Government will shield them from losses in the event of failure, and for other purposes.",Subsidy Reserve Act of 2017,115,1,,
hr910-115,Finance and Financial Sector,Administrative law and regulatory procedures|Financial services and investments|Securities|Securities and Exchange Commission (SEC),2017-02-07,"To direct the Securities and Exchange Commission to provide a safe harbor related to certain investment fund research reports, and for other purposes.",Fair Access to Investment Research Act of 2017,115,1,,
s327-115,Finance and Financial Sector,Administrative law and regulatory procedures|Financial services and investments|Securities|Securities and Exchange Commission (SEC),2017-02-07,"A bill to direct the Securities and Exchange Commission to provide a safe harbor related to certain investment fund research reports, and for other purposes.",Fair Access to Investment Research Act of 2017,115,1,,
hr1459-115,Finance and Financial Sector,Appropriations|Banking and financial institutions regulation|Congressional oversight|Department of the Treasury|Executive agency funding and structure|Financial Stability Oversight Council|Financial crises and stabilization,2017-03-09,"To place the Financial Stability Oversight Council and the Office of Financial Research under the regular appropriations process, to provide for certain quarterly reporting and public notice and comment requirements for the Office of Financial Research, and for other purposes.",Financial Stability Oversight Council Reform Act,115,1,,
s588-115,Finance and Financial Sector,Administrative law and regulatory procedures|Business investment and capital|Financial services and investments|Marketing and advertising|Securities|Securities and Exchange Commission (SEC),2017-03-09,"A bill to require the Securities and Exchange Commission to clarify what constitutes a general solicitation under the Federal securities laws, and for other purposes.",HALOS Act,115,1,,
hr1530-115,Finance and Financial Sector,Administrative law and regulatory procedures|Banking and financial institutions regulation|Commodities markets|Commodity Futures Trading Commission|Congressional oversight|Consumer Financial Protection Bureau|Corporate finance and management|Department of the Treasury|Federal Deposit Insurance Corporation (FDIC)|Federal Housing Finance Agency|Federal Reserve System|Financial services and investments|Government information and archives|National Credit Union Administration|Securities|Securities and Exchange Commission (SEC)|State and local finance,2017-03-15,"To amend securities, commodities, and banking laws to make the information reported to financial regulatory agencies electronically searchable, to enable RegTech applications, and for other purposes.",Financial Transparency Act of 2017,115,1,,
hr1624-115,Finance and Financial Sector,Administrative law and regulatory procedures|Banking and financial institutions regulation|Department of the Treasury|Federal Deposit Insurance Corporation (FDIC)|Federal Reserve System|Securities|State and local finance,2017-03-20,"To require the appropriate Federal banking agencies to treat certain municipal obligations as no lower than level 2B liquid assets, and for other purposes.",Municipal Finance Support Act of 2017,115,1,,
hr1667-115,Finance and Financial Sector,Banking and financial institutions regulation|Bankruptcy|Federal Reserve System|Federal appellate courts|Financial services and investments|Judges|Judicial review and appeals|Securities,2017-03-22,To amend title 11 of the United States Code in order to facilitate the resolution of an insolvent financial institution in bankruptcy.,Financial Institution Bankruptcy Act of 2017,115,1,,
s779-115,Finance and Financial Sector,Administrative remedies|Civil actions and liability|Financial services and investments|Fraud offenses and financial crimes|Securities,2017-03-30,"A bill to enhance civil penalties under the Federal securities laws, and for other purposes.",Stronger Enforcement of Civil Penalties Act of 2017,115,1,,
s828-115,Finance and Financial Sector,"Administrative law and regulatory procedures|Bank accounts, deposits, capital|Banking and financial institutions regulation|Department of the Treasury|Federal Deposit Insurance Corporation (FDIC)|Federal Reserve System|Financial services and investments|Securities|State and local finance",2017-04-05,"A bill to amend the Federal Deposit Insurance Act to require the appropriate Federal banking agencies to treat certain municipal obligations as level 2B liquid assets, and for other purposes.",,115,1,,
hr2128-115,Finance and Financial Sector,Administrative remedies|Civil actions and liability|Evidence and witnesses|Securities and Exchange Commission (SEC),2017-04-25,"To amend the Securities Exchange Act of 1934 to permit private persons to compel the Securities and Exchange Commission to seek legal or equitable remedies in a civil action, instead of an administrative proceeding, and for other purposes.",Due Process Restoration Act of 2017,115,1,,
hr10-115,Finance and Financial Sector,"Accounting and auditing|Administrative law and regulatory procedures|Advanced technology and technological innovations|Advisory bodies|Aging|Appropriations|Bank accounts, deposits, capital|Banking and financial institutions regulation|Bankruptcy|Business ethics|Business investment and capital|Business records|Civil actions and liability|Commodities markets|Commodity Futures Trading Commission|Competition and antitrust|Competitiveness, trade promotion, trade deficits|Congressional oversight|Consumer Financial Protection Bureau|Consumer credit|Corporate finance and management|Department of the Treasury|Economic performance and conditions|Employment discrimination and employee rights|Executive agency funding and structure|Federal Deposit Insurance Corporation (FDIC)|Federal Housing Finance Agency|Federal Reserve System|Federal appellate courts|Financial crises and stabilization|Financial services and investments|Fraud offenses and financial crimes|Government information and archives|Government studies and investigations|Higher education|Housing finance and home ownership|Housing industry and standards|Industrial policy and productivity|Inflation and prices|Interest, dividends, interest rates|Judges|Judicial review and appeals|Legislative rules and procedure|Licensing and registrations|Marketing and advertising|Monetary policy|National Credit Union Administration|Real estate business|Retail and wholesale trades|Securities|Securities and Exchange Commission (SEC)|Small business|Social work, volunteer service, charitable organizations|Unemployment|User charges and fees",2017-04-26,"To create hope and opportunity for investors, consumers, and entrepreneurs by ending bailouts and Too Big to Fail, holding Washington and Wall Street accountable, eliminating red tape to increase access to capital and credit, and repealing the provisions of the Dodd-Frank Act that make America less prosperous, less stable, and less free, and for other purposes.",Financial CHOICE Act of 2017,115,1,,
s1031-115,Finance and Financial Sector,Business investment and capital|Financial services and investments|Securities,2017-05-03,A bill to amend provisions in the securities laws relating to regulation crowdfunding to raise the dollar amount limit and to clarify certain requirements and exclusions for funding portals established by such an Act.,Crowdfunding Enhancement Act,115,1,,
s1152-115,Finance and Financial Sector,"Bank accounts, deposits, capital|Banking and financial institutions regulation|Civil actions and liability|Credit and credit markets|Criminal investigation, prosecution, interrogation|Criminal justice information and records|Drug trafficking and controlled substances|Financial services and investments|Fraud offenses and financial crimes|Government information and archives",2017-05-17,"A bill to create protections for depository institutions that provide financial services to cannabis-related businesses, and for other purposes.",SAFE Banking Act,115,1,,
hr2674-115,Finance and Financial Sector,"Adult education and literacy|Education programs funding|Elementary and secondary education|Financial literacy|Higher education|Research administration and funding|Teaching, teachers, curricula",2017-05-25,"To establish a grant program in the Bureau of Consumer Financial Protection to fund the establishment of centers of excellence to support research, development and planning, implementation, and evaluation of effective programs in financial literacy education for young people and families ages 8 through 24 years old, and for other purposes.",Young Americans Financial Literacy Act,115,1,,
s1313-115,Finance and Financial Sector,"Administrative law and regulatory procedures|Banking and financial institutions regulation|Civil actions and liability|Congressional oversight|Department of Homeland Security|Disaster relief and insurance|Federal Emergency Management Agency (FEMA)|Floods and storm protection|Fraud offenses and financial crimes|Geography and mapping|Government corporations and government-sponsored enterprises|Government information and archives|Government liability|Government studies and investigations|Government trust funds|Housing finance and home ownership|Insurance industry and regulation|Judicial review and appeals|Marine and coastal resources, fisheries",2017-06-07,"A bill to reauthorize the National Flood Insurance Program, and for other purposes.",Flood Insurance Affordability and Sustainability Act of 2017,115,1,,
hr2874-115,Finance and Financial Sector,"Administrative law and regulatory procedures|Administrative remedies|Advisory bodies|American Samoa|Caribbean area|Civil actions and liability|Congressional oversight|Cooperative and condominium housing|Department of Homeland Security|Disaster relief and insurance|Federal Emergency Management Agency (FEMA)|Floods and storm protection|Fraud offenses and financial crimes|Geography and mapping|Government information and archives|Government studies and investigations|Government trust funds|Housing finance and home ownership|Inflation and prices|Insurance industry and regulation|Labor standards|Land use and conservation|Life, casualty, property insurance|Natural disasters|Northern Mariana Islands|Puerto Rico|U.S. territories and protectorates|Virgin Islands",2017-06-12,"To achieve reforms to improve the financial stability of the National Flood Insurance Program, to enhance the development of more accurate estimates of flood risk through new technology and better maps, to increase the role of private markets in the management of flood insurance risks, and to provide for alternative methods to insure against flood peril, and for other purposes.",21st Century Flood Reform Act,115,1,,
hr4015-115,Finance and Financial Sector,Administrative remedies|Business ethics|Competition and antitrust|Corporate finance and management|Government information and archives|Licensing and registrations|Securities|Securities and Exchange Commission (SEC),2017-10-11,"To improve the quality of proxy advisory firms for the protection of investors and the U.S. economy, and in the public interest, by fostering accountability, transparency, responsiveness, and competition in the proxy advisory firm industry.",Corporate Governance Reform and Transparency Act of 2017,115,1,,
